dataset,n_trials,rep,tps_target,cm_00,cm_01,cm_02,cm_03,cm_10,cm_11,cm_12,cm_13,cm_20,cm_21,cm_22,cm_23,cm_30,cm_31,cm_32,cm_33,mdsdt_ok,mdsdt_secs,best_model,mdsdt_zx_0,mdsdt_zx_1,mdsdt_zx_2,mdsdt_zx_3,mdsdt_zy_0,mdsdt_zy_1,mdsdt_zy_2,mdsdt_zy_3,mdsdt_rho_0,mdsdt_rho_1,mdsdt_rho_2,mdsdt_rho_3,grtools_ok,grtools_secs,grtools_model,grtools_conv,grtools_zx_0,grtools_zx_1,grtools_zx_2,grtools_zx_3,grtools_zy_0,grtools_zy_1,grtools_zy_2,grtools_zy_3,grtools_rho_0,grtools_rho_1,grtools_rho_2,grtools_rho_3,grin_zx_0,grin_zx_1,grin_zx_2,grin_zx_3,grin_zy_0,grin_zy_1,grin_zy_2,grin_zy_3,grin_rho_0,grin_rho_1,grin_rho_2,grin_rho_3,grin_ok,python_mle_zx_0,python_mle_zx_1,python_mle_zx_2,python_mle_zx_3,python_mle_zy_0,python_mle_zy_1,python_mle_zy_2,python_mle_zy_3,python_mle_rho_0,python_mle_rho_1,python_mle_rho_2,python_mle_rho_3,python_mle_ok
silbert09a,400,4,100,61,21,17,1,9,69,2,20,7,3,74,16,2,13,5,80,True,0.0806105136871337,PS(A)_PS(B)_all,-0.8010945292819502,-0.8010945292819502,1.082914998686518,1.082914998686518,-0.7845928769832664,1.2493462419631,-0.7845928769832664,1.2493462419631,0.0,0.0,0.0,0.0,True,8.109169721603394,"GRT-{PI, PS, DS}",0,-0.8549285990725962,-0.8549285990725962,1.147379533277519,1.147379533277519,-0.8272829345509313,1.3562998766243777,-0.8272829345509313,1.3562998766243777,0.0,0.0,0.0,0.0,-0.846662163734436,-0.7694860100746155,1.1904711723327637,1.1207318305969238,-0.7701645493507385,1.320288062095642,-0.7794837355613708,1.3717137575149536,-0.17795588076114655,-0.016160359606146812,-0.11651109904050827,0.0342656746506691,True,-0.8416211307695926,-0.8416211307695926,1.1503495545917817,1.1503495545917817,-0.8238937299416959,1.340755120398123,-0.8238937299416959,1.340755120398123,0.0,0.0,0.0,0.0,True
silbert09a,400,5,100,68,9,15,8,5,73,1,21,4,4,83,9,2,9,5,84,True,0.0882585048675537,PS(A)_PS(B)_none,-0.7281540483272011,-0.7281540483272011,1.2124885740053968,1.2124885740053968,-0.9717041592930428,1.3995712004342054,-0.9717041592930428,1.3995712004342054,0.4408626874200844,-0.033648601604208,-0.6184980020959469,0.4068889214515727,False,8.587170600891113,"GRT-{PI, PS, DS}",52,-0.7616831628035136,-0.7616831628035136,1.3111216446119554,1.3111216446119554,-1.0332852392257523,1.4940896777852717,-1.0332852392257523,1.4940896777852717,0.0,0.0,0.0,0.0,-0.7130911946296692,-0.715199887752533,1.3141788244247437,1.3006868362426758,-1.0122607946395874,1.4750442504882812,-1.0227978229522705,1.4770660400390625,0.18978652358055115,0.05851621553301811,-0.19729669392108917,0.1630753129720688,True,-0.7640885406487813,-0.7640885406487813,1.2981538576173166,1.2981538576173166,-1.0265451279419553,1.5200896564785278,-1.0265451279419553,1.5200896564785278,0.44659012838308226,0.09726972317035025,-0.6298782495217385,0.35504137449882694,True
silbert09a,400,6,100,67,9,18,6,11,68,4,17,6,5,76,13,3,11,8,78,True,0.0787611007690429,PS(A)_PS(B)_none,-0.718167957673232,-0.718167957673232,1.0851319860325106,1.0851319860325106,-0.9182612472283944,1.0657142190704745,-0.9182612472283944,1.0657142190704745,0.3032344779924228,-0.1470036411266203,-0.4742271179983765,0.3217615445847104,False,8.397495746612549,"GRT-{PI, PS, DS}",52,-0.738713039207598,-0.738713039207598,1.1291189630919074,1.1291189630919074,-0.9536648534303728,1.106320739739338,-0.9536648534303728,1.106320739739338,0.0,0.0,0.0,0.0,-0.6976802349090576,-0.7325227856636047,1.1472766399383545,1.144612193107605,-0.9542187452316284,1.1334773302078247,-0.9447582960128784,1.159003734588623,0.08425190299749374,-0.029866689816117287,-0.1594536155462265,0.09831371903419495,True,-0.7522297663080959,-0.7522297663080959,1.1538859678992495,1.1538859678992495,-0.9684057171601694,1.1304698919177982,-0.9684057171601694,1.1304698919177982,0.2955397882767211,-0.11314534636775793,-0.473845720403286,0.28256011771949735,True
silbert09a,400,7,100,61,17,19,3,8,71,4,17,6,2,74,18,1,3,14,82,True,0.0677855014801025,PS(A)_PS(B)_all,-0.7522128338806362,-0.7522128338806362,1.4260768722728472,1.4260768722728472,-0.8010945292819504,1.040566204102494,-0.8010945292819504,1.040566204102494,0.0,0.0,0.0,0.0,False,7.704720258712768,"GRT-{PI, PS, DS}",52,-0.7943701269523058,-0.7943701269523058,1.5369248961165063,1.5369248961165063,-0.8539044559288546,1.0984577729422136,-0.8539044559288546,1.0984577729422136,0.0,0.0,0.0,0.0,-0.729157030582428,-0.7741668820381165,1.5262380838394165,1.6186492443084717,-0.7949776649475098,1.1200298070907593,-0.8056098818778992,1.0744513273239136,-0.10772503167390823,-0.08858183026313782,-0.052790965884923935,0.009818030521273613,True,-0.7891991920226182,-0.7891991920226182,1.5547743343827356,1.5547743343827356,-0.8416213007527534,1.1030612195541252,-0.8416213007527534,1.1030612195541252,0.0,0.0,0.0,0.0,True
silbert09a,400,8,100,61,12,26,1,5,72,1,22,5,3,80,12,2,7,16,75,True,0.0767755508422851,PS(A)_-_all,-0.6445316061066135,-0.6445316061066135,1.2760917802458769,1.2760917802458769,-1.061502629704576,1.4260768722728472,-0.9803303522249296,0.8694237732888859,0.0,0.0,0.0,0.0,False,8.11292028427124,"GRT-{PI, PS, DS}",52,-0.6810186684739337,-0.6810186684739337,1.393021398398098,1.393021398398098,-1.0797327321254189,1.1549728639330263,-1.0797327321254189,1.1549728639330263,0.0,0.0,0.0,0.0,-0.6043123602867126,-0.6420201063156128,1.3696227073669434,1.395537257194519,-1.081602692604065,1.5239059925079346,-1.0327717065811157,0.9303941130638123,-0.22466734051704407,-0.04118433967232704,-0.22157317399978638,-0.02853569947183132,True,-0.6750826828826174,-0.6750826828826174,1.3714282058602572,1.3714282058602572,-1.126385091550464,1.540015852378727,-1.0374604072866025,0.9092348115742721,-0.18388336895296828,-0.18388336895296828,-0.18388336895296828,-0.18388336895296828,True
silbert09a,400,9,100,65,19,11,5,11,76,0,13,7,0,79,14,2,10,7,81,True,0.0783507823944091,PS(A)_PS(B)_same_rho,-1.0069223275516748,-1.0069223275516748,1.2289796181429875,1.2289796181429875,-0.8405064571427658,1.2069622490256058,-0.8405064571427658,1.2069622490256058,0.1956143277444895,0.1956143277444895,0.1956143277444895,0.1956143277444895,True,8.021522283554077,"GRT-{PI, PS, DS}",0,-1.054507758678524,-1.054507758678524,1.3052981394437586,1.3052981394437586,-0.8847035382531538,1.2755921999399555,-0.8847035382531538,1.2755921999399555,0.0,0.0,0.0,0.0,-1.0664387941360474,-1.1389765739440918,1.4298232793807983,1.2839372158050537,-0.7469863295555115,1.2792761325836182,-1.0247130393981934,1.3233392238616943,0.24041298031806946,0.38688603043556213,0.3604978621006012,0.2717891037464142,True,-1.0693812259488056,-1.0693812259488056,1.3182330231159183,1.3182330231159183,-0.8866883278597975,1.2952785691368067,-0.8866883278597975,1.2952785691368067,0.27028169169870797,0.27028169169870797,0.27028169169870797,0.27028169169870797,True
silbert09a,400,10,100,63,13,19,5,9,76,3,12,9,2,72,17,2,10,9,79,True,0.0847294330596923,PS(A)_PS(B)_all,-0.8178172643411135,-0.8178172643411135,1.1273006572453688,1.1273006572453688,-0.851969952734788,1.1273006572453688,-0.851969952734788,1.1273006572453688,0.0,0.0,0.0,0.0,True,7.197369575500488,"GRT-{PI, PS, DS}",0,-0.8636145790665782,-0.8636145790665782,1.1780332910304478,1.1780332910304478,-0.8961516600254236,1.1946806446715972,-0.8961516600254236,1.1946806446715972,0.0,0.0,0.0,0.0,-0.756449818611145,-0.9254245162010193,1.1947941780090332,1.2296326160430908,-0.8536109328269958,1.2113101482391357,-0.8574920892715454,1.1903988122940063,0.019349483773112297,-0.04713226482272148,-0.006656812038272619,0.060382939875125885,True,-0.8596165028112924,-0.8596165028112924,1.2003638173714137,1.2003638173714137,-0.8964733601883595,1.2003638133884758,-0.8964733601883595,1.2003638133884758,0.0,0.0,0.0,0.0,True
silbert09a,200,1,50,27,10,11,2,5,39,0,6,6,4,34,6,0,4,5,41,True,0.0729444026947021,-_PS(B)_all,-0.5894557978497785,-1.0444087948725962,0.7647096737863871,1.2206403488473496,-0.7039217888285135,1.1281436452787634,-0.7039217888285135,1.1281436452787634,0.0,0.0,0.0,0.0,True,7.655171871185303,"GRT-{PI, PS, DS}",0,-0.8819824692128907,-0.8819824692128907,1.0834624559398345,1.0834624559398345,-0.7629548424707744,1.2845385192305858,-0.7629548424707744,1.2845385192305858,0.0,0.0,0.0,0.0,-0.6305663585662842,-1.1243830919265747,0.9083008766174316,1.3125697374343872,-0.7130166888237,1.3386638164520264,-0.7221221327781677,1.3168612718582153,-0.19415126740932465,0.10931076109409332,-0.2453508824110031,-0.23214448988437653,True,-0.6351465048408979,-1.1646706429644842,0.8377676082922624,1.409235671892008,-0.7744507443654516,1.276441589942916,-0.7744507443654516,1.276441589942916,-0.23813768378473693,-0.23813768378473693,-0.23813768378473693,-0.23813768378473693,True
silbert09a,200,2,50,28,6,13,3,2,37,2,9,6,2,32,10,2,5,7,36,True,0.070775032043457,PS(A)_PS(B)_all,-0.5620615648282654,-0.5620615648282654,0.9310033102379448,0.9310033102379448,-0.7339766603578389,1.005170380814464,-0.7339766603578389,1.005170380814464,0.0,0.0,0.0,0.0,True,8.293357849121094,"GRT-{PI, PS, DS}",0,-0.6178832709116662,-0.6178832709116662,1.037168243683375,1.037168243683375,-0.8025964950700085,1.1300898976191194,-0.8025964950700085,1.1300898976191194,0.0,0.0,0.0,0.0,-0.5061544179916382,-0.6297595500946045,1.0017366409301758,1.1112632751464844,-0.7904036045074463,1.3343520164489746,-0.7136335968971252,1.0262593030929565,-0.05474938079714775,-0.1432662457227707,-0.09525125473737717,0.04200981929898262,True,-0.6128129874431739,-0.6128129874431739,1.03643331925732,1.03643331925732,-0.8064219454140612,1.126391366454009,-0.8064219454140612,1.126391366454009,0.0,0.0,0.0,0.0,True
silbert09a,200,3,50,30,9,10,1,10,34,1,5,2,2,39,7,0,7,3,40,True,0.0970330238342285,PS(A)_-_all,-0.8616341201741723,-0.8616341201741723,1.085324908076759,1.085324908076759,-0.764709673786387,0.7039217888285136,-0.8284646485811347,1.3249576888929775,0.0,0.0,0.0,0.0,False,11.434963464736938,"GRT-{PI, PS, DS}",52,-0.9549849797289532,-0.9549849797289532,1.2381263176960688,1.2381263176960688,-0.8955644930169459,1.0732028606962594,-0.8955644930169459,1.0732028606962594,0.0,0.0,0.0,0.0,-0.852031409740448,-1.0544629096984863,1.3442697525024414,1.2011340856552124,-0.7680544853210449,0.8350936770439148,-0.8298586010932922,1.492695927619934,-0.22863353788852692,-0.07581844925880432,-0.2725577652454376,-0.2574222683906555,True,-0.9505200241801756,-0.9505200241801756,1.2323285483822846,1.2323285483822846,-0.8216210763557923,0.7399785831856988,-0.9016652424775417,1.5475049087030828,-0.271537888600047,-0.271537888600047,-0.271537888600047,-0.271537888600047,True
silbert09a,200,4,50,31,8,7,4,3,36,4,7,4,1,37,8,2,8,2,38,True,0.151017427444458,PS(A)_PS(B)_none,-0.7307504293355659,-0.7307504293355659,0.9100468314046852,0.9100468314046852,-0.7258189772116431,1.105666185179308,-0.7258189772116431,1.105666185179308,0.276685864824061,-0.5378501193270407,-0.1978388898311464,0.4256088332731225,True,9.591551780700684,"GRT-{PI, PS, DS}",0,-0.7875946593350736,-0.7875946593350736,1.0538191871701903,1.0538191871701903,-0.8035547499277479,1.2080278696305249,-0.8035547499277479,1.2080278696305249,0.0,0.0,0.0,0.0,-0.7320088148117065,-0.7445907592773438,1.1641907691955566,0.9364692568778992,-0.7352827191352844,1.1849327087402344,-0.7629806399345398,1.2710070610046387,0.09077692031860352,-0.250984251499176,-0.03322810307145119,0.14548800885677338,True,-0.7721932141886848,-0.7721932141886848,1.0364329667144607,1.0364329667144607,-0.8064211525371665,1.2265279219044096,-0.8064211525371665,1.2265279219044096,0.0,0.0,0.0,0.0,True
silbert09a,200,5,50,25,9,14,2,6,39,0,5,7,2,37,4,3,1,5,41,True,0.0863251686096191,-_PS(B)_none,-0.4136289538192537,-1.1286206332338278,0.7959897959744827,1.25606704351017,-0.8616341201741723,0.9674215661017014,-0.8616341201741723,0.9674215661017014,-0.218384777376892,0.0144314323649304,-0.3489795387463508,0.7162679515005512,False,8.476061820983887,"GRT-{PI, PS(B), DS}",52,-0.4616067092303815,-1.2778408058888466,0.9315960040445777,1.3940776792501264,-0.9574650643876612,1.064185128473354,-0.9574650643876612,1.064185128473354,0.0,0.0,0.0,0.0,-0.4225107431411743,-1.2637840509414673,0.9081488251686096,1.4032220840454102,-0.8521148562431335,1.144840121269226,-0.977237343788147,0.9883151054382324,-0.004628883674740791,0.2950376272201538,-0.06001324579119682,0.40252363681793213,True,-0.44304802235266066,-1.2946275547922346,0.8826685092573022,1.45397295174293,-0.9541708700781572,1.080315600244987,-0.9541708700781572,1.080315600244987,-0.29167907783281444,0.8922534825992715,-0.3157203725447247,0.7836516872669604,True
silbert09a,200,6,50,29,7,9,5,1,43,2,4,5,2,34,9,1,2,3,44,True,0.1074247360229492,-_PS(B)_none,-0.5398718042065686,-1.0246322002916228,0.964296864440346,1.340229756857442,-0.6744897501960818,1.2710701213098397,-0.6744897501960818,1.2710701213098397,0.2881174668823458,-0.7026746254773674,-0.187170449706466,0.5569207915747488,False,8.387913227081299,"GRT-{PI, PS, DS}",52,-0.8384885375141596,-0.8384885375141596,1.256474349576416,1.256474349576416,-0.7344769414658837,1.4529091976549786,-0.7344769414658837,1.4529091976549786,0.0,0.0,0.0,0.0,-0.5700175762176514,-1.143988847732544,1.1494542360305786,1.5253961086273193,-0.6623622179031372,1.4914671182632446,-0.685872495174408,1.397926926612854,0.06432479619979858,-0.3138945996761322,-0.06640681624412537,0.1847050040960312,True,-0.5882907978115434,-1.1464054748026609,1.0779294664870085,1.5722713982237253,-0.7388950502106437,1.4758095824506072,-0.7388950502106437,1.4758095824506072,0.29192596092121537,-0.7615045341455042,-0.13307718321700332,0.5102659274789851,True
silbert09a,200,7,50,34,7,4,5,4,39,0,7,8,2,37,3,1,7,2,40,True,0.0946795940399169,PS(A)_PS(B)_none,-0.933283581836133,-0.933283581836133,0.8013961165925871,0.8013961165925871,-0.8751937320204086,1.261397850425179,-0.8751937320204086,1.261397850425179,0.5287986943077243,0.0013638652839033,-0.356296305821199,0.380565723940837,False,9.493474245071411,"GRT-{PI, PS, DS}",52,-0.988964850919108,-0.988964850919108,0.9341580504577426,0.9341580504577426,-0.9534550549233176,1.493893868623703,-0.9534550549233176,1.493893868623703,0.0,0.0,0.0,0.0,-0.9382147192955017,-1.0921295881271362,0.8400039076805115,0.9035667181015015,-0.776862621307373,1.4620270729064941,-1.1573257446289062,1.5103307962417603,0.296914279460907,0.28886327147483826,0.003440998261794448,0.1911783367395401,True,-1.0190136730694126,-1.0190136730694126,0.9181226162686446,0.9181226162686446,-0.9515255580305397,1.476860965770534,-0.9515255580305397,1.476860965770534,0.27858091513516026,0.27858091513516026,0.27858091513516026,0.27858091513516026,True
silbert09a,200,8,50,27,8,12,3,5,35,2,8,7,1,38,4,0,5,7,38,True,0.0791330337524414,PS(A)_PS(B)_all,-0.6172997419177136,-0.6172997419177136,1.005170380814464,1.005170380814464,-0.8957798188835894,0.9674215661017008,-0.8957798188835894,0.9674215661017008,0.0,0.0,0.0,0.0,False,8.199820280075073,"GRT-{PI, PS, DS}",52,-0.679636601882899,-0.679636601882899,1.1305934256140031,1.1305934256140031,-0.9986562190737376,1.071557416090099,-0.9986562190737376,1.071557416090099,0.0,0.0,0.0,0.0,-0.5517861843109131,-0.7368559241294861,1.075308918952942,1.2464194297790527,-0.8433857560157776,1.1020454168319702,-1.1347929239273071,1.1444865465164185,-0.12212837487459183,-0.13929951190948486,-0.12632200121879578,-0.2744925320148468,True,-0.6744888540819893,-0.6744888540819893,1.1263943284458102,1.1263943284458102,-0.9944566898581624,1.0803193517410434,-0.9944566898581624,1.0803193517410434,0.0,0.0,0.0,0.0,True
silbert09a,200,9,50,34,4,8,4,6,35,3,6,2,0,42,6,0,3,0,47,True,0.0932807922363281,PS(A)_-_all,-0.7339766603578389,-0.7339766603578389,1.3829941271006387,1.3829941271006387,-0.8957798188835895,0.8284646485811347,-1.0444087948725964,1.7861555612610776,0.0,0.0,0.0,0.0,False,8.596812009811401,"GRT-{PI, PS(A), DS}",52,-0.7978354430300548,-0.7978354430300548,1.661909472111382,1.661909472111382,-1.0072708505345411,0.9290375478188884,-1.1870941760649232,2.434583713754925,0.0,0.0,0.0,0.0,-0.7494820356369019,-0.822988748550415,1.7194361686706543,1.6797356605529785,-0.9628358483314514,0.893726646900177,-1.1648473739624023,2.351377487182617,0.20423220098018646,-0.04036368057131767,0.17301970720291138,0.12307960540056229,True,-0.8064130286896029,-0.8064130286896029,1.6448354636401366,1.6448354636401366,-0.9944570680134512,0.915351569475235,-1.1750052862172615,5.5840393087215885,0.0,0.0,0.0,0.0,True
silbert09a,200,10,50,30,8,10,2,5,32,3,10,3,5,34,8,0,5,4,41,True,0.0840969085693359,PS(A)_PS(B)_same_rho,-0.628182424498928,-0.628182424498928,1.0208661267908177,1.0208661267908177,-0.6829260089038229,1.0472188835897562,-0.6829260089038229,1.0472188835897562,-0.2347262589224659,-0.2347262589224659,-0.2347262589224659,-0.2347262589224659,True,7.750274181365967,"GRT-{1_RHO, PS, DS}",0,-0.6831286990727208,-0.6831286990727208,1.1548606855425996,1.1548606855425996,-0.7620924876375929,1.172673291662497,-0.7620924876375929,1.172673291662497,-0.3217731042517399,-0.3217731042517399,-0.3217731042517399,-0.3217731042517399,-0.6049388647079468,-0.6349571943283081,1.1136655807495117,1.2295993566513062,-0.6930776238441467,1.1839338541030884,-0.657944917678833,1.3294509649276733,-0.22747299075126648,-0.2291022688150406,-0.38145196437835693,-0.3148232400417328,True,-0.6905133816860161,-0.6905133816860161,1.1547985029815948,1.1547985029815948,-0.7508547789897894,1.181065772419003,-0.7508547789897894,1.181065772419003,-0.3307613043308079,-0.3307613043308079,-0.3307613043308079,-0.3307613043308079,True
silbert09a,100,1,25,12,4,7,2,1,18,1,5,0,0,20,5,0,2,1,22,True,0.0929596424102783,PS(A)_PS(B)_all,-0.4465882045061791,-0.4465882045061791,1.2621451766228082,1.2621451766228082,-0.647603582924978,1.1715461713027622,-0.647603582924978,1.1715461713027622,0.0,0.0,0.0,0.0,False,10.075570344924929,"GRT-{PI, PS, DS}",52,-0.5371683521484553,-0.5371683521484553,1.7512874929802824,1.7512874929802824,-0.7627054636480436,1.5755070354340224,-0.7627054636480436,1.5755070354340224,0.0,0.0,0.0,0.0,-0.4367929697036743,-0.6193657517433167,2.279691219329834,1.6644997596740723,-0.7339367866516113,1.6012606620788574,-0.7495677471160889,1.7496784925460815,-0.11457398533821106,-0.17892497777938843,-0.11269280314445496,-0.15410396456718445,True,-0.5244076926777028,-0.5244076926777028,1.7506858124119091,1.7506858124119091,-0.772143171772235,1.5547737867855336,-0.772143171772235,1.5547737867855336,0.0,0.0,0.0,0.0,True
silbert09a,100,2,25,16,4,5,0,3,21,0,1,3,0,17,5,0,2,5,18,True,0.0656356811523437,PS(A)_PS(B)_all,-0.9446695913944764,-0.9446695913944764,1.0144987457841008,1.0144987457841008,-0.7582925569911514,0.8172368220294,-0.7582925569911514,0.8172368220294,0.0,0.0,0.0,0.0,False,7.786651134490967,"GRT-{PI, PS, DS}",52,-1.1759364924534883,-1.1759364924534883,1.2688309863509746,1.2688309863509746,-0.910654527603697,0.9924041559450656,-0.910654527603697,0.9924041559450656,0.0,0.0,0.0,0.0,-1.0352349281311035,-1.6005290746688843,1.236362099647522,1.4209256172180176,-0.8913830518722534,1.0848050117492676,-0.9151303172111511,0.9960325360298157,-0.2880912721157074,0.07426033914089203,0.12156254798173904,-0.2502637505531311,True,-1.1749878294950284,-1.1749878294950284,1.2815538157723323,1.2815538157723323,-0.9153668294174299,0.9944578270195958,-0.9153668294174299,0.9944578270195958,0.0,0.0,0.0,0.0,True
silbert09a,100,3,25,17,4,2,2,4,19,0,2,1,0,23,1,0,2,3,20,True,0.0793876647949218,PS(A)_PS(B)_all,-0.944669591394476,-0.944669591394476,1.1715461713027622,1.1715461713027622,-0.87916771844457,0.87916771844457,-0.87916771844457,0.87916771844457,0.0,0.0,0.0,0.0,False,8.868451118469238,"GRT-{PI, PS, DS}",52,-1.1588848980724715,-1.1588848980724715,1.5498193302746492,1.5498193302746492,-1.1011925939425171,1.0927692076350854,-1.1011925939425171,1.0927692076350854,0.0,0.0,0.0,0.0,-1.1313351392745972,-1.3584399223327637,1.713119387626648,1.5877548456192017,-0.844809889793396,1.0620973110198975,-1.6494262218475342,1.1577270030975342,0.23016808927059174,0.23602615296840668,0.15378357470035553,-0.024252424016594887,True,-1.1749866837128653,-1.1749866837128653,1.5547736414322277,1.5547736414322277,-0.7063024698088064,0.994457883209753,-1.7506860145757146,1.1749867920660904,0.0,0.0,0.0,0.0,True
silbert09a,100,4,25,12,5,8,0,1,22,0,2,3,2,17,3,0,3,2,20,True,0.0841767787933349,PS(A)_PS(B)_same_rho,-0.6989013524107519,-0.6989013524107519,0.8062440712558256,0.8062440712558256,-0.6903297420838365,1.140356786008936,-0.6903297420838365,1.140356786008936,-0.304065480120222,-0.304065480120222,-0.304065480120222,-0.304065480120222,False,8.742843866348267,"GRT-{1_RHO, PS, DS}",52,-0.8485761398557042,-0.8485761398557042,0.9967358107043192,0.9967358107043192,-0.8303581569029647,1.478253494054139,-0.8303581569029647,1.478253494054139,-0.515490394928043,-0.515490394928043,-0.515490394928043,-0.515490394928043,-0.5632948875427246,-1.3701164722442627,0.8285975456237793,1.1646943092346191,-0.7714353799819946,1.6654657125473022,-0.8020175099372864,1.5583709478378296,-0.4067718982696533,-0.12529851496219635,-0.29517126083374023,-0.27918606996536255,True,-0.48217657795367896,-1.351189386064338,0.8398377851588996,1.165311748306962,-0.8479126843530843,1.5417007229089763,-0.8479126843530843,1.5417007229089763,-0.525291294228523,-0.525291294228523,-0.525291294228523,-0.525291294228523,True
silbert09a,100,5,25,18,1,5,1,0,20,1,4,1,1,20,3,0,3,2,20,True,0.073315143585205,PS(A)_PS(B)_all,-0.647603582924978,-0.647603582924978,1.014498745784101,1.014498745784101,-0.944669591394476,1.1715461713027624,-0.944669591394476,1.1715461713027624,0.0,0.0,0.0,0.0,True,8.877894163131714,"GRT-{PI, PS, DS}",0,-0.7856902999582195,-0.7856902999582195,1.2978286623322348,1.2978286623322348,-1.1659910759356316,1.5710779761230684,-1.1659910759356316,1.5710779761230684,0.0,0.0,0.0,0.0,-0.7123075723648071,-0.745628833770752,1.3100336790084839,1.2550654411315918,-1.1951106786727905,1.7439146041870117,-1.1115293502807617,1.5159345865249634,-0.021242108196020126,-0.428577721118927,-0.36500075459480286,-0.3423524796962738,True,-0.7721932489282348,-0.7721932489282348,1.2815547549076236,1.2815547549076236,-1.174985895998318,1.5547737325147424,-1.174985895998318,1.5547737325147424,0.0,0.0,0.0,0.0,True
silbert09a,100,6,25,16,3,6,0,2,18,2,3,1,1,18,5,1,2,0,22,True,0.1008846759796142,PS(A)_PS(B)_all,-0.6476035829249779,-0.6476035829249779,1.0144987457841008,1.0144987457841008,-0.7582925569911517,1.0144987457841008,-0.7582925569911517,1.0144987457841008,0.0,0.0,0.0,0.0,True,10.157219886779783,"GRT-{PI, PS, DS}",0,-0.7891295421513504,-0.7891295421513504,1.2649652259081234,1.2649652259081234,-0.8969210359184847,1.2629307630641,-0.8969210359184847,1.2629307630641,0.0,0.0,0.0,0.0,-0.7582931518554688,-0.7817557454109192,1.374882698059082,1.2833404541015625,-1.1980944871902466,1.0142335891723633,-0.6786499619483948,1.64032781124115,-0.266977995634079,-0.29240289330482483,-0.15056955814361572,0.2520626187324524,True,-0.7722696618474594,-0.7722696618474594,1.2816312036258393,1.2816312036258393,-1.1593828249171751,0.9699487980661763,-0.688289714840048,1.833885229974264,-0.9351473246662058,-0.5608826494713696,-0.39274916332942766,0.9925648114383311,True
silbert09a,100,7,25,15,1,8,1,5,19,0,1,5,1,18,1,0,1,4,20,True,0.0888571739196777,-_PS(B)_all,-0.3072925712011556,-1.262145176622808,0.5951785333332777,1.262145176622808,-1.0896619819461073,0.7582925569911516,-1.0896619819461073,0.7582925569911516,0.0,0.0,0.0,0.0,False,8.558067798614502,"GRT-{PI, PS(B), DS}",52,-0.3683504360193538,-1.74839457362032,0.7033135057167702,1.786259726936798,-1.3932915426408083,0.9148514413250246,-1.3932915426408083,0.9148514413250246,0.0,0.0,0.0,0.0,-0.46460747718811035,-1.7948702573776245,0.8399134874343872,1.593969464302063,-1.4419212341308594,0.9440361261367798,-1.4335064888000488,0.9302201271057129,0.026718132197856903,0.07275696098804474,-0.09409475326538086,-0.1345517933368683,True,-0.3584587932511938,-1.7506861275652434,0.7063025628400874,1.75068607125217,-1.4050715603096329,0.9153649397116395,-1.4050715603096329,0.9153649397116395,0.0,0.0,0.0,0.0,True
silbert09a,100,8,25,16,4,4,1,1,20,0,4,1,0,22,2,0,2,0,23,True,0.1004173755645752,PS(A)_PS(B)_all,-0.7582925569911516,-0.7582925569911516,1.1715461713027622,1.1715461713027622,-0.8791677184445699,1.3644887481703285,-0.8791677184445699,1.3644887481703285,0.0,0.0,0.0,0.0,False,10.09567379951477,"GRT-{PI, PS, DS}",52,-0.9185934595692846,-0.9185934595692846,1.5570818010973275,1.5570818010973275,-1.0660589700832572,1.981758700735848,-1.0660589700832572,1.981758700735848,0.0,0.0,0.0,0.0,-0.859344482421875,-0.9410507082939148,1.6766252517700195,1.5453296899795532,-0.9470417499542236,1.8043463230133057,-1.281772494316101,2.263791084289551,0.09969458729028702,0.180435448884964,0.16381031274795532,0.08916899561882019,True,-0.9153651230541933,-0.9153651230541933,1.5547736314248348,1.5547736314248348,-1.0803192935032278,2.0537486984652453,-1.0803192935032278,2.0537486984652453,0.0,0.0,0.0,0.0,True
silbert09a,100,9,25,18,1,6,0,2,20,0,3,0,1,21,3,0,2,1,22,True,0.0867841243743896,PS(A)_PS(B)_all,-0.7582925569911516,-0.7582925569911516,1.1715461713027622,1.1715461713027622,-1.0144987457841008,1.1715461713027622,-1.0144987457841008,1.1715461713027622,0.0,0.0,0.0,0.0,False,10.539193391799929,"GRT-{PI, PS, DS}",52,-0.92997864013062,-0.92997864013062,1.550695341678979,1.550695341678979,-1.2858547638836868,1.5514431469196257,-1.2858547638836868,1.5514431469196257,0.0,0.0,0.0,0.0,-0.8232412934303284,-1.0948683023452759,1.7050223350524902,1.487973928451538,-1.670039176940918,1.5167361497879028,-1.0665922164916992,1.769675612449646,-0.2656877040863037,0.012335769832134247,-0.4432400166988373,-0.17702049016952515,True,-0.9153632606172575,-0.9153632606172575,1.5547731218267034,1.5547731218267034,-1.2815504545474115,1.5547732288559506,-1.2815504545474115,1.5547732288559506,0.0,0.0,0.0,0.0,True
